threshold,sensitivity,specificity,precision,npv,f1,accuracy,youden_j
0.6058793969849247,0.8604206500956023,0.9477911646586346,0.9453781512605042,0.8660550458715597,0.9009009009009009,0.9030362389813908,0.808211814754237
0.6108040201005025,0.8604206500956023,0.9497991967871486,0.9473684210526315,0.8663003663003663,0.9018036072144289,0.9040156709108716,0.8102198468827511
0.6157286432160805,0.858508604206501,0.9497991967871486,0.9472573839662447,0.8647166361974405,0.9007021063189569,0.9030362389813908,0.8083078009936497
0.6206532663316583,0.8565965583173997,0.9497991967871486,0.9471458773784355,0.8631386861313869,0.8995983935742972,0.9020568070519099,0.8063957551045484
0.6255778894472362,0.8565965583173997,0.9497991967871486,0.9471458773784355,0.8631386861313869,0.8995983935742972,0.9020568070519099,0.8063957551045484
0.6305025125628141,0.8565965583173997,0.9497991967871486,0.9471458773784355,0.8631386861313869,0.8995983935742972,0.9020568070519099,0.8063957551045484
0.635427135678392,0.8565965583173997,0.9497991967871486,0.9471458773784355,0.8631386861313869,0.8995983935742972,0.9020568070519099,0.8063957551045484
0.6403517587939699,0.8565965583173997,0.9497991967871486,0.9471458773784355,0.8631386861313869,0.8995983935742972,0.9020568070519099,0.8063957551045484
0.6452763819095477,0.8565965583173997,0.9497991967871486,0.9471458773784355,0.8631386861313869,0.8995983935742972,0.9020568070519099,0.8063957551045484
0.6502010050251257,0.8565965583173997,0.9497991967871486,0.9471458773784355,0.8631386861313869,0.8995983935742972,0.9020568070519099,0.8063957551045484
0.6551256281407035,0.8527724665391969,0.9497991967871486,0.9469214437367304,0.86,0.89738430583501,0.9000979431929481,0.8025716633263456
0.6600502512562815,0.8508604206500956,0.9538152610441767,0.9508547008547008,0.8589511754068716,0.8980827447023209,0.901077375122429,0.8046756816942722
0.6649748743718593,0.8508604206500956,0.9538152610441767,0.9508547008547008,0.8589511754068716,0.8980827447023209,0.901077375122429,0.8046756816942722
0.6698994974874373,0.8508604206500956,0.9538152610441767,0.9508547008547008,0.8589511754068716,0.8980827447023209,0.901077375122429,0.8046756816942722
0.6748241206030151,0.847036328871893,0.9558232931726908,0.9526881720430107,0.8561151079136691,0.8967611336032388,0.9000979431929481,0.8028596220445836
0.679748743718593,0.847036328871893,0.9558232931726908,0.9526881720430107,0.8561151079136691,0.8967611336032388,0.9000979431929481,0.8028596220445836
0.6846733668341709,0.847036328871893,0.9558232931726908,0.9526881720430107,0.8561151079136691,0.8967611336032388,0.9000979431929481,0.8028596220445836
0.6895979899497487,0.847036328871893,0.9578313253012049,0.9547413793103449,0.8563734290843806,0.8976697061803446,0.901077375122429,0.8048676541730977
0.6945226130653267,0.847036328871893,0.9578313253012049,0.9547413793103449,0.8563734290843806,0.8976697061803446,0.901077375122429,0.8048676541730977
0.6994472361809045,0.847036328871893,0.9618473895582329,0.9588744588744589,0.8568872987477638,0.8994923857868021,0.9030362389813908,0.8088837184301259
0.7043718592964825,0.847036328871893,0.9618473895582329,0.9588744588744589,0.8568872987477638,0.8994923857868021,0.9030362389813908,0.8088837184301259
0.7092964824120603,0.847036328871893,0.9618473895582329,0.9588744588744589,0.8568872987477638,0.8994923857868021,0.9030362389813908,0.8088837184301259
0.7142211055276382,0.847036328871893,0.9618473895582329,0.9588744588744589,0.8568872987477638,0.8994923857868021,0.9030362389813908,0.8088837184301259
0.7191457286432161,0.8451242829827916,0.9618473895582329,0.9587852494577006,0.8553571428571428,0.8983739837398375,0.9020568070519099,0.8069716725410245
0.724070351758794,0.8451242829827916,0.9618473895582329,0.9587852494577006,0.8553571428571428,0.8983739837398375,0.9020568070519099,0.8069716725410245
0.7289949748743719,0.8451242829827916,0.963855421686747,0.9608695652173913,0.8556149732620321,0.8992878942014242,0.9030362389813908,0.8089797046695386
0.7339195979899498,0.8432122370936902,0.963855421686747,0.9607843137254902,0.8540925266903915,0.8981670061099796,0.9020568070519099,0.8070676587804373
0.7388442211055277,0.8432122370936902,0.9658634538152611,0.962882096069869,0.8543516873889876,0.8990825688073394,0.9030362389813908,0.8090756909089514
0.7437688442211056,0.8432122370936902,0.9658634538152611,0.962882096069869,0.8543516873889876,0.8990825688073394,0.9030362389813908,0.8090756909089514
0.7486934673366834,0.8432122370936902,0.9658634538152611,0.962882096069869,0.8543516873889876,0.8990825688073394,0.9030362389813908,0.8090756909089514
0.7536180904522614,0.8432122370936902,0.9658634538152611,0.962882096069869,0.8543516873889876,0.8990825688073394,0.9030362389813908,0.8090756909089514
0.7585427135678392,0.8432122370936902,0.9698795180722891,0.9671052631578947,0.8548672566371681,0.9009193054136874,0.9049951028403526,0.8130917551659793
0.7634673366834172,0.8413001912045889,0.9698795180722891,0.967032967032967,0.8533568904593639,0.899795501022495,0.9040156709108716,0.811179709276878
0.768391959798995,0.8393881453154876,0.9698795180722891,0.9669603524229075,0.8518518518518519,0.8986693961105424,0.9030362389813908,0.8092676633877767
0.773316582914573,0.8355640535372849,0.9698795180722891,0.9668141592920354,0.8488576449912126,0.8964102564102564,0.901077375122429,0.805443571609574
0.7782412060301508,0.8355640535372849,0.9698795180722891,0.9668141592920354,0.8488576449912126,0.8964102564102564,0.901077375122429,0.805443571609574
0.7831658291457286,0.8355640535372849,0.9718875502008032,0.9689578713968958,0.8491228070175438,0.8973305954825462,0.9020568070519099,0.8074516037380881
0.7880904522613066,0.8336520076481836,0.9738955823293173,0.9710467706013363,0.8479020979020979,0.897119341563786,0.9020568070519099,0.8075475899775009
0.7930150753768844,0.8336520076481836,0.9779116465863453,0.9753914988814317,0.8484320557491289,0.8989690721649485,0.9040156709108716,0.8115636542345288
0.7979396984924624,0.8317399617590823,0.9799196787148594,0.9775280898876404,0.8472222222222222,0.8987603305785123,0.9040156709108716,0.8116596404739416
0.8028643216080402,0.8317399617590823,0.9819277108433735,0.9797297297297297,0.8474870017331022,0.8996897621509824,0.9049951028403526,0.8136676726024556
0.8077889447236182,0.8317399617590823,0.9819277108433735,0.9797297297297297,0.8474870017331022,0.8996897621509824,0.9049951028403526,0.8136676726024556
